image_id,file_path,loan_id,similar_group,is_similar_pair,fraud_type,姓名,性别,民族,出生日期,住址,身份证号,签发机关,有效期限,甲方名称,借款金额,借款期限(月),借款用途,还款方式
IMG_02007,loan_1711/face_signing.jpg,LN2024001711,SG_309,1,F,黄涛,男,汉族,1994-07-18,天津市天津市和平区 阳光100 20栋5单元2070室,120101199407185634,和平区公安局和平区分局,2012.07.13-2022.07.11,瓦坎达信贷中心,193990.05,60,购买新能源汽车,等额本息
IMG_02008,loan_1712/face_signing.jpg,LN2024001712,SG_310,1,F,高平,男,汉族,1961-09-15,四川省成都市锦江区 中央公园 10栋4单元259室,510104196109156892,锦江区公安局锦江区分局,1979.09.11-1989.09.08,九又四分之三信贷中心,4512060.6,120,二手房交易,等额本金
IMG_02009,loan_1713/face_signing.jpg,LN2024001713,SG_311,1,F,何伟,男,汉族,1975-02-03,福建省福州市鼓楼区 翠湖雅苑 11栋2单元2346室,350102197502038499,鼓楼区公安局鼓楼区分局,1993.01.29-2003.01.27,艾泽拉斯数字科技,2103372.0,240,企业流动资金,等额本金
IMG_02010,loan_1714/face_signing.jpg,LN2024001714,SG_312,1,F,吴梓轩,男,汉族,1996-11-09,广东省广州市荔湾区 锦绣家园 3栋6单元2106室,440103199611093451,荔湾区公安局荔湾区分局,2014.11.05-2024.11.02,艾泽拉斯数字科技,280141.78,36,婚庆,等额本金
IMG_02011,loan_1715/face_signing.jpg,LN2024001715,SG_313,1,F,高慧,女,汉族,1982-01-25,北京市北京市东城区 中央公园 6栋3单元2304室,110101198201250561,东城区公安局东城区分局,2000.01.21-2010.01.18,艾泽拉斯数字科技,4973199.47,360,购房首付,等额本金
IMG_02012,loan_1716/face_signing.jpg,LN2024001716,SG_314,1,F,徐建,女,汉族,1997-10-12,贵州省贵阳市云岩区 普罗旺斯 20栋1单元981室,520103199710127143,云岩区公安局云岩区分局,2015.10.08-2025.10.05,星火基地普惠金融,564552.71,60,购房首付,等额本金
IMG_02013,loan_1717/face_signing.jpg,LN2024001717,SG_315,1,F,陈华,女,汉族,1990-03-06,江苏省南京市鼓楼区 威尼斯水城 9栋2单元1294室,320106199003061167,鼓楼区公安局鼓楼区分局,2008.03.01-2018.02.27,瓦坎达信贷中心,3519684.11,240,购房首付,等额本息
IMG_02014,loan_1718/face_signing.jpg,LN2024001718,SG_316,1,F,高军,男,汉族,1974-05-29,湖北省武汉市武昌区 阳光100 20栋1单元930室,420106197405291031,武昌区公安局武昌区分局,1992.05.24-2002.05.22,霍格沃茨魔法银行,174427.27,6,婚庆,先息后本
IMG_02015,loan_1719/face_signing.jpg,LN2024001719,SG_317,1,F,徐建,女,满族,2003-09-02,山东省青岛市崂山区 融创壹号院 11栋3单元764室,370212200309020381,崂山区公安局崂山区分局,2021.08.28-2031.08.26,新亚特兰蒂斯商业银行,2040564.02,120,二手房交易,等额本金
IMG_02016,loan_1720/face_signing.jpg,LN2024001720,SG_318,1,F,吴慧,女,汉族,1995-08-11,浙江省杭州市西湖区 锦绣华庭 14栋3单元542室,33010619950811078X,西湖区公安局西湖区分局,2013.08.06-2023.08.04,潘多拉普惠金融,3818654.78,120,二手房交易,等额本金
IMG_02017,loan_1721/face_signing.jpg,LN2024001721,SG_319,1,F,罗丽,女,汉族,2007-04-14,福建省厦门市思明区 香榭丽舍 2栋5单元237室,350203200704143509,思明区公安局思明区分局,2025.04.09-2035.04.07,艾泽拉斯数字科技,102744.82,60,购买新能源汽车,等额本息
IMG_02018,loan_1722/face_signing.jpg,LN2024001722,SG_320,1,F,周文,女,汉族,2006-10-08,四川省成都市武侯区 威尼斯水城 15栋2单元2448室,510107200610085328,武侯区公安局武侯区分局,2024.10.03-2034.10.01,昆仑数字科技有限公司,189669.65,36,购买燃油车,等额本金
IMG_02019,loan_1723/face_signing.jpg,LN2024001723,SG_321,1,F,刘浩,男,汉族,1964-11-17,江苏省南京市玄武区 普罗旺斯 4栋1单元2361室,320102196411174073,玄武区公安局玄武区分局,1982.11.13-1992.11.10,新亚特兰蒂斯商业银行,3101183.09,120,二手房交易,等额本金
IMG_02020,loan_1724/face_signing.jpg,LN2024001724,SG_322,1,F,刘子涵,女,汉族,1978-07-07,北京市北京市东城区 阳光100 14栋3单元939室,110101197807074967,东城区公安局东城区分局,1996.07.02-2006.06.30,潘多拉普惠金融,132024.16,24,购买新能源汽车,等额本金
IMG_02021,loan_1725/face_signing.jpg,LN2024001725,SG_323,1,F,何文,女,汉族,1971-07-09,福建省福州市鼓楼区 香榭丽舍 10栋2单元577室,350102197107094044,鼓楼区公安局鼓楼区分局,1989.07.04-1999.07.02,星火基地普惠金融,52682.45,6,购买燃油车,一次性还本付息
IMG_02022,loan_1726/face_signing.jpg,LN2024001726,SG_324,1,F,陈华,女,汉族,1991-05-18,江苏省南京市鼓楼区 东方曼哈顿 12栋6单元2499室,320106199105189225,鼓楼区公安局鼓楼区分局,2009.05.13-2019.05.11,夏尔农业信贷,4980895.65,240,购房首付,按月付息，到期还本
IMG_02023,loan_1727/face_signing.jpg,LN2024001727,SG_325,1,F,徐宇,女,汉族,1965-01-27,湖南省长沙市岳麓区 龙腾盛世 3栋1单元471室,430104196501270147,岳麓区公安局岳麓区分局,1983.01.23-1993.01.20,霍格沃茨魔法银行,1037513.81,240,二手房交易,等额本金
IMG_02024,loan_1728/face_signing.jpg,LN2024001728,SG_326,1,F,胡建,男,汉族,2005-08-14,湖南省长沙市岳麓区 碧水云天 8栋4单元500室,43010420050814875X,岳麓区公安局岳麓区分局,2023.08.10-2033.08.07,赛博城消费金融有限公司,195909.26,12,购买新能源汽车,等额本金
IMG_02025,loan_1729/face_signing.jpg,LN2024001729,SG_327,1,F,陈佳,女,汉族,2004-10-01,陕西省西安市雁塔区 普罗旺斯 13栋3单元723室,610113200410012280,雁塔区公安局雁塔区分局,2022.09.27-2032.09.24,赛博城消费金融有限公司,969493.71,36,企业流动资金,等额本金
IMG_02026,loan_1730/face_signing.jpg,LN2024001730,SG_328,1,F,林丽,女,汉族,1964-10-09,河南省郑州市金水区 中央公园 19栋5单元1731室,410105196410096182,金水区公安局金水区分局,1982.10.05-1992.10.02,哥谭市小额贷款中心,82921.15,12,房屋装修,等额本金
IMG_02027,loan_1731/face_signing.jpg,LN2024001731,SG_329,1,F,杨晨,女,汉族,2000-01-08,安徽省合肥市庐阳区 悦海名邸 1栋3单元648室,340103200001084541,庐阳区公安局庐阳区分局,2018.01.03-2028.01.01,霍格沃茨魔法银行,163557.32,12,房屋装修,等额本息
IMG_02028,loan_1732/face_signing.jpg,LN2024001732,SG_330,1,F,罗建国,男,汉族,1992-12-29,浙江省杭州市上城区 悦海名邸 19栋4单元1603室,330102199212299119,上城区公安局上城区分局,2010.12.25-2020.12.22,潘多拉普惠金融,308919.09,24,企业流动资金,按月付息，到期还本
IMG_02029,loan_1733/face_signing.jpg,LN2024001733,SG_331,1,F,赵晨,女,汉族,2007-10-15,天津市天津市和平区 御景半岛 10栋6单元2336室,120101200710158108,和平区公安局和平区分局,2025.10.10-2035.10.08,阿卡姆消费金融,27409.21,12,教育进修,等额本金
IMG_02030,loan_1734/face_signing.jpg,LN2024001734,SG_332,1,F,郭雪,女,汉族,1967-05-26,广东省广州市天河区 威尼斯水城 18栋2单元1535室,440106196705269601,天河区公安局天河区分局,1985.05.21-1995.05.19,艾泽拉斯数字科技,198408.11,12,购买新能源汽车,按月付息，到期还本
IMG_02031,loan_1735/face_signing.jpg,LN2024001735,SG_333,1,F,张晨,女,汉族,2003-02-06,陕西省西安市雁塔区 融创壹号院 3栋1单元2149室,610113200302061122,雁塔区公安局雁塔区分局,2021.02.01-2031.01.30,琅琊商业银行,1658376.98,360,二手房交易,等额本金
IMG_02032,loan_1736/face_signing.jpg,LN2024001736,SG_334,1,F,黄娟,女,汉族,1979-04-20,广东省深圳市南山区 锦绣家园 4栋6单元1260室,440305197904201641,南山区公安局南山区分局,1997.04.15-2007.04.13,阿卡姆消费金融,729783.15,24,扩大生产,按月付息，到期还本
IMG_02033,loan_1737/face_signing.jpg,LN2024001737,SG_335,1,F,孙明,男,汉族,2003-10-06,浙江省宁波市海曙区 中央公园 3栋1单元1701室,330203200310063019,海曙区公安局海曙区分局,2021.10.01-2031.09.29,昆仑数字科技有限公司,2171470.08,240,企业流动资金,等额本息
IMG_02034,loan_1738/face_signing.jpg,LN2024001738,SG_336,1,F,张志强,男,汉族,1973-08-21,四川省成都市武侯区 枫林晚居 16栋4单元2063室,510107197308214534,武侯区公安局武侯区分局,1991.08.17-2001.08.14,阿卡姆消费金融,537946.74,60,扩大生产,等额本息
IMG_02035,loan_1739/face_signing.jpg,LN2024001739,SG_337,1,F,孙文,女,汉族,2008-01-14,河南省郑州市金水区 龙腾盛世 11栋4单元755室,410105200801143862,金水区公安局金水区分局,2026.01.09-2036.01.07,潘多拉普惠金融,707861.67,36,企业流动资金,等额本息
IMG_02036,loan_1740/face_signing.jpg,LN2024001740,SG_338,1,F,李勇,男,汉族,1989-12-14,天津市天津市和平区 普罗旺斯 2栋3单元1192室,120101198912149736,和平区公安局和平区分局,2007.12.10-2017.12.07,琅琊商业银行,614133.85,24,购房首付,等额本金
IMG_02037,loan_1741/face_signing.jpg,LN2024001741,SG_339,1,F,刘宇,女,汉族,1961-03-08,上海市上海市浦东新区 东方曼哈顿 3栋5单元1028室,310115196103084965,浦东新区公安局浦东新区分局,1979.03.04-1989.03.01,提瓦特小额贷款,55846.79,12,房屋装修,等额本金
IMG_02038,loan_1742/face_signing.jpg,LN2024001742,SG_340,1,F,罗志强,男,彝族,1980-03-08,天津市天津市东丽区 阳光100 2栋5单元288室,120110198003087917,东丽区公安局东丽区分局,1998.03.04-2008.03.01,新亚特兰蒂斯商业银行,981828.79,240,扩大生产,等额本金
IMG_02039,loan_1743/face_signing.jpg,LN2024001743,SG_341,1,F,李晨,男,汉族,2003-06-28,江苏省南京市玄武区 锦绣华庭 16栋3单元1937室,320102200306285598,玄武区公安局玄武区分局,2021.06.23-2031.06.21,艾泽拉斯数字科技,391721.88,24,二手房交易,等额本息
IMG_02040,loan_1744/face_signing.jpg,LN2024001744,SG_342,1,F,周华,女,汉族,1976-05-29,江苏省南京市鼓楼区 中央公园 14栋5单元1878室,320106197605293126,鼓楼区公安局鼓楼区分局,1994.05.25-2004.05.22,阿卡姆消费金融,72483.39,6,婚庆,一次性还本付息
IMG_02041,loan_1745/face_signing.jpg,LN2024001745,SG_343,1,F,林慧,女,汉族,1993-09-05,河南省郑州市金水区 翠湖雅苑 16栋2单元1088室,410105199309057449,金水区公安局金水区分局,2011.09.01-2021.08.29,阿卡姆消费金融,3667211.74,120,企业流动资金,等额本金
IMG_02042,loan_1746/face_signing.jpg,LN2024001746,SG_344,1,F,胡子涵,女,汉族,1973-05-19,北京市北京市朝阳区 碧水云天 7栋3单元855室,110105197305191421,朝阳区公安局朝阳区分局,1991.05.15-2001.05.12,瓦坎达信贷中心,4742449.29,360,购房首付,等额本息
IMG_02043,loan_1747/face_signing.jpg,LN2024001747,SG_345,1,F,罗伟,男,汉族,1978-09-23,浙江省杭州市上城区 东方曼哈顿 6栋5单元662室,33010219780923911X,上城区公安局上城区分局,1996.09.18-2006.09.16,艾泽拉斯数字科技,3163845.11,360,二手房交易,等额本金
IMG_02044,loan_1748/face_signing.jpg,LN2024001748,SG_346,1,F,陈浩,女,汉族,1965-02-21,河南省郑州市金水区 威尼斯水城 1栋3单元1589室,410105196502210560,金水区公安局金水区分局,1983.02.17-1993.02.14,昆仑数字科技有限公司,2465166.15,360,购房首付,按月付息，到期还本
IMG_02045,loan_1749/face_signing.jpg,LN2024001749,SG_347,1,F,吴宇,女,汉族,1967-06-22,北京市北京市海淀区 融创壹号院 13栋1单元2211室,110108196706225922,海淀区公安局海淀区分局,1985.06.17-1995.06.15,提瓦特小额贷款,26851.37,12,旅游,按月付息，到期还本
IMG_02046,loan_1750/face_signing.jpg,LN2024001750,SG_348,1,F,胡文,男,汉族,2003-12-20,山东省济南市历下区 星河湾畔 6栋3单元140室,370102200312202911,历下区公安局历下区分局,2021.12.15-2031.12.13,木叶村消费金融,668858.59,36,企业流动资金,等额本息
IMG_02047,loan_1751/face_signing.jpg,LN2024001751,SG_349,1,F,徐梓轩,男,汉族,1976-05-24,河南省郑州市金水区 悦海名邸 2栋5单元533室,410105197605248398,金水区公安局金水区分局,1994.05.20-2004.05.17,哥谭市小额贷款中心,275073.69,24,购买燃油车,按月付息，到期还本
IMG_02048,loan_1752/face_signing.jpg,LN2024001752,SG_350,1,F,罗燕,女,汉族,1963-10-03,江西省南昌市东湖区 悦海名邸 20栋4单元300室,360102196310035784,东湖区公安局东湖区分局,1981.09.28-1991.09.26,潘多拉普惠金融,396511.74,60,二手房交易,等额本息
IMG_02049,loan_1753/face_signing.jpg,LN2024001753,SG_351,1,F,赵磊,男,汉族,1960-09-04,北京市北京市海淀区 东方曼哈顿 10栋5单元1311室,110108196009041554,海淀区公安局海淀区分局,1978.08.31-1988.08.28,昆仑数字科技有限公司,723005.54,36,扩大生产,等额本息
IMG_02050,loan_1754/face_signing.jpg,LN2024001754,SG_352,1,F,胡军,男,汉族,2005-09-15,陕西省西安市新城区 御景半岛 7栋2单元2406室,610102200509154618,新城区公安局新城区分局,2023.09.11-2033.09.08,星火基地普惠金融,2593597.83,120,企业流动资金,等额本息
IMG_02051,loan_1755/face_signing.jpg,LN2024001755,SG_353,1,F,陈华,男,彝族,1998-08-17,浙江省杭州市西湖区 翠湖雅苑 10栋4单元472室,330106199808179738,西湖区公安局西湖区分局,2016.08.12-2026.08.10,琅琊商业银行,356979.13,36,购房首付,等额本金
IMG_02052,loan_1756/face_signing.jpg,LN2024001756,SG_354,1,F,赵华,男,汉族,1966-04-05,山东省青岛市崂山区 融创壹号院 17栋1单元2322室,370212196604051675,崂山区公安局崂山区分局,1984.03.31-1994.03.29,赛博城消费金融有限公司,202024.32,36,房屋装修,按月付息，到期还本
IMG_02053,loan_1757/face_signing.jpg,LN2024001757,SG_355,1,F,陈建,男,汉族,1984-04-20,江苏省南京市玄武区 紫金华府 18栋2单元1126室,320102198404201132,玄武区公安局玄武区分局,2002.04.16-2012.04.13,阿卡姆消费金融,582260.55,36,二手房交易,等额本金
IMG_02054,loan_1758/face_signing.jpg,LN2024001758,SG_356,1,F,孙宇,男,汉族,1977-12-05,山东省济南市历下区 阳光100 12栋4单元488室,370102197712054335,历下区公安局历下区分局,1995.12.01-2005.11.28,瓦坎达信贷中心,552571.47,60,扩大生产,等额本息
IMG_02055,loan_1759/face_signing.jpg,LN2024001759,SG_357,1,F,何明,男,汉族,1980-06-29,上海市上海市浦东新区 锦绣家园 10栋3单元1403室,310115198006297378,浦东新区公安局浦东新区分局,1998.06.25-2008.06.22,提瓦特小额贷款,4831397.04,120,企业流动资金,等额本金
IMG_02056,loan_1760/face_signing.jpg,LN2024001760,SG_358,1,F,何涛,男,汉族,1989-01-29,江西省南昌市东湖区 枫林晚居 9栋2单元906室,360102198901294699,东湖区公安局东湖区分局,2007.01.25-2017.01.22,瓦坎达信贷中心,924138.15,360,购房首付,等额本金
IMG_02057,loan_1761/face_signing.jpg,LN2024001761,SG_359,1,F,高宇,女,回族,1976-01-12,北京市北京市东城区 龙腾盛世 12栋6单元1754室,110101197601128800,东城区公安局东城区分局,1994.01.07-2004.01.05,昆仑数字科技有限公司,783115.15,60,购房首付,按月付息，到期还本
IMG_02058,loan_1762/face_signing.jpg,LN2024001762,SG_360,1,F,周子涵,女,汉族,1965-04-15,福建省厦门市思明区 锦绣家园 4栋5单元2290室,350203196504150588,思明区公安局思明区分局,1983.04.11-1993.04.08,九又四分之三信贷中心,10740.54,6,日常消费,先息后本
IMG_02059,loan_1763/face_signing.jpg,LN2024001763,SG_361,1,F,杨静,女,汉族,1969-01-25,江苏省南京市玄武区 香榭丽舍 16栋6单元1653室,320102196901259504,玄武区公安局玄武区分局,1987.01.21-1997.01.18,夏尔农业信贷,787607.1,36,购房首付,按月付息，到期还本
IMG_02060,loan_1764/face_signing.jpg,LN2024001764,SG_362,1,F,赵建,女,汉族,2006-03-12,新疆维吾尔自治区乌鲁木齐市天山区 东方曼哈顿 8栋6单元1506室,65010220060312878X,天山区公安局天山区分局,2024.03.07-2034.03.05,新亚特兰蒂斯商业银行,4029943.22,240,二手房交易,等额本息
IMG_02061,loan_1765/face_signing.jpg,LN2024001765,SG_363,1,F,徐浩,男,汉族,2000-10-20,天津市天津市和平区 紫金华府 12栋6单元1812室,120101200010208573,和平区公安局和平区分局,2018.10.16-2028.10.13,星火基地普惠金融,519060.54,36,扩大生产,等额本金
IMG_02062,loan_1766/face_signing.jpg,LN2024001766,SG_364,1,F,何浩,男,汉族,1991-05-10,贵州省贵阳市云岩区 悦海名邸 5栋5单元1259室,520103199105102837,云岩区公安局云岩区分局,2009.05.05-2019.05.03,艾泽拉斯数字科技,105549.54,12,购买燃油车,等额本息
IMG_02063,loan_1767/face_signing.jpg,LN2024001767,SG_365,1,F,吴文,女,汉族,1967-03-13,海南省海口市龙华区 御景半岛 3栋1单元2208室,460106196703130060,龙华区公安局龙华区分局,1985.03.08-1995.03.06,九又四分之三信贷中心,74714.19,12,婚庆,等额本金
IMG_02064,loan_1768/face_signing.jpg,LN2024001768,SG_366,1,F,陈芳,女,汉族,2000-05-20,天津市天津市东丽区 普罗旺斯 3栋4单元2165室,12011020000520884X,东丽区公安局东丽区分局,2018.05.16-2028.05.13,木叶村消费金融,139591.84,6,婚庆,先息后本
IMG_02065,loan_1769/face_signing.jpg,LN2024001769,SG_367,1,F,孙磊,男,土家族,1963-10-12,北京市北京市朝阳区 碧水云天 2栋6单元339室,110105196310120375,朝阳区公安局朝阳区分局,1981.10.07-1991.10.05,夏尔农业信贷,546558.36,36,扩大生产,按月付息，到期还本
IMG_02066,loan_1770/face_signing.jpg,LN2024001770,SG_368,1,F,朱志强,男,汉族,1982-01-23,陕西省西安市雁塔区 紫金华府 3栋4单元348室,610113198201232455,雁塔区公安局雁塔区分局,2000.01.19-2010.01.16,九又四分之三信贷中心,198643.0,3,购买新能源汽车,一次性还本付息
IMG_02067,loan_1771/face_signing.jpg,LN2024001771,SG_369,1,F,张浩,男,汉族,1967-01-19,江苏省南京市玄武区 东方曼哈顿 4栋1单元1816室,320102196701191453,玄武区公安局玄武区分局,1985.01.14-1995.01.12,木叶村消费金融,940015.34,60,购房首付,按月付息，到期还本
IMG_02068,loan_1772/face_signing.jpg,LN2024001772,SG_370,1,F,李建国,男,汉族,1996-12-04,山东省济南市历下区 融创壹号院 13栋5单元1336室,370102199612046994,历下区公安局历下区分局,2014.11.30-2024.11.27,瓦坎达信贷中心,106676.02,6,购买新能源汽车,先息后本
IMG_02069,loan_1773/face_signing.jpg,LN2024001773,SG_371,1,F,王文,男,汉族,1967-10-20,新疆维吾尔自治区乌鲁木齐市天山区 中央公园 3栋6单元442室,650102196710209017,天山区公安局天山区分局,1985.10.15-1995.10.13,昆仑数字科技有限公司,100288.9,12,购买新能源汽车,按月付息，到期还本
IMG_02070,loan_1774/face_signing.jpg,LN2024001774,SG_372,1,F,黄秀,女,汉族,2001-03-31,广东省深圳市南山区 中央公园 7栋2单元694室,440305200103316603,南山区公安局南山区分局,2019.03.27-2029.03.24,潘多拉普惠金融,72742.26,60,房屋装修,等额本金
IMG_02071,loan_1775/face_signing.jpg,LN2024001775,SG_373,1,F,罗梓轩,男,汉族,1989-04-15,重庆市重庆市九龙坡区 碧水云天 20栋5单元2309室,500107198904151499,九龙坡区公安局九龙坡区分局,2007.04.11-2017.04.08,哥谭市小额贷款中心,899407.38,36,购房首付,按月付息，到期还本
IMG_02072,loan_1776/face_signing.jpg,LN2024001776,SG_374,1,F,胡建国,男,壮族,2007-12-16,陕西省西安市新城区 翠湖雅苑 20栋2单元1996室,610102200712163851,新城区公安局新城区分局,2025.12.11-2035.12.09,潘多拉普惠金融,583884.34,60,企业流动资金,等额本金
IMG_02073,loan_1777/face_signing.jpg,LN2024001777,SG_375,1,F,胡伟,男,汉族,1979-06-29,广东省深圳市南山区 阳光100 15栋3单元2179室,440305197906292014,南山区公安局南山区分局,1997.06.24-2007.06.22,琅琊商业银行,691961.19,120,企业流动资金,按月付息，到期还本
IMG_02074,loan_1778/face_signing.jpg,LN2024001778,SG_376,1,F,李军,男,汉族,1969-10-31,福建省福州市鼓楼区 龙腾盛世 3栋5单元1493室,350102196910314339,鼓楼区公安局鼓楼区分局,1987.10.27-1997.10.24,哥谭市小额贷款中心,40466.04,6,日常消费,一次性还本付息
IMG_02075,loan_1779/face_signing.jpg,LN2024001779,SG_377,1,F,杨芳,女,汉族,1986-05-08,湖北省武汉市武昌区 碧水云天 11栋2单元682室,420106198605087208,武昌区公安局武昌区分局,2004.05.03-2014.05.01,艾泽拉斯数字科技,196145.19,6,购买新能源汽车,一次性还本付息
IMG_02076,loan_1780/face_signing.jpg,LN2024001780,SG_378,1,F,胡平,男,汉族,1966-08-02,陕西省西安市雁塔区 锦绣家园 15栋5单元1705室,610113196608022231,雁塔区公安局雁塔区分局,1984.07.28-1994.07.26,夏尔农业信贷,167703.14,12,婚庆,等额本金
IMG_02077,loan_1781/face_signing.jpg,LN2024001781,SG_379,1,F,李涛,男,汉族,1994-10-06,重庆市重庆市渝中区 悦海名邸 1栋6单元1724室,500103199410068934,渝中区公安局渝中区分局,2012.10.01-2022.09.29,潘多拉普惠金融,2197877.22,240,购房首付,等额本金
IMG_02078,loan_1782/face_signing.jpg,LN2024001782,SG_380,1,F,郭子涵,男,彝族,1969-12-05,陕西省西安市新城区 中央公园 1栋5单元2013室,610102196912058459,新城区公安局新城区分局,1987.12.01-1997.11.28,艾泽拉斯数字科技,524494.29,60,二手房交易,等额本金
IMG_02079,loan_1783/face_signing.jpg,LN2024001783,SG_381,1,F,郭雪,女,汉族,2002-04-21,福建省福州市鼓楼区 紫金华府 1栋4单元1009室,350102200204219122,鼓楼区公安局鼓楼区分局,2020.04.16-2030.04.14,哥谭市小额贷款中心,1106714.86,240,企业流动资金,等额本金
IMG_02080,loan_1784/face_signing.jpg,LN2024001784,SG_382,1,F,林平,男,汉族,1988-08-03,广东省广州市荔湾区 御景半岛 11栋5单元217室,440103198808038814,荔湾区公安局荔湾区分局,2006.07.30-2016.07.27,琅琊商业银行,948163.89,24,企业流动资金,等额本金
IMG_02081,loan_1785/face_signing.jpg,LN2024001785,SG_383,1,F,马华,女,汉族,1997-07-28,江西省南昌市东湖区 枫林晚居 3栋4单元942室,360102199707285849,东湖区公安局东湖区分局,2015.07.24-2025.07.21,提瓦特小额贷款,4005828.16,120,企业流动资金,等额本息
IMG_02082,loan_1786/face_signing.jpg,LN2024001786,SG_384,1,F,郭佳,女,汉族,1997-03-24,四川省成都市锦江区 悦海名邸 13栋2单元2283室,510104199703243327,锦江区公安局锦江区分局,2015.03.20-2025.03.17,艾泽拉斯数字科技,80091.96,6,婚庆,先息后本
IMG_02083,loan_1787/face_signing.jpg,LN2024001787,SG_385,1,F,何芳,女,汉族,1986-04-28,江西省南昌市东湖区 御景半岛 17栋2单元2301室,360102198604283766,东湖区公安局东湖区分局,2004.04.23-2014.04.21,星火基地普惠金融,103983.14,3,婚庆,一次性还本付息
IMG_02084,loan_1788/face_signing.jpg,LN2024001788,SG_386,1,F,李涛,男,汉族,1990-09-12,重庆市重庆市渝中区 紫金华府 17栋2单元542室,500103199009128312,渝中区公安局渝中区分局,2008.09.07-2018.09.05,赛博城消费金融有限公司,9626.18,12,旅游,按月付息，到期还本
IMG_02085,loan_1789/face_signing.jpg,LN2024001789,SG_387,1,F,胡娜,女,汉族,2004-12-17,陕西省西安市新城区 星河湾畔 12栋2单元979室,610102200412170806,新城区公安局新城区分局,2022.12.13-2032.12.10,星火基地普惠金融,353637.69,24,购房首付,按月付息，到期还本
IMG_02086,loan_1790/face_signing.jpg,LN2024001790,SG_388,1,F,刘慧,女,汉族,1986-03-28,江西省南昌市东湖区 东方曼哈顿 1栋4单元1153室,360102198603287909,东湖区公安局东湖区分局,2004.03.23-2014.03.21,九又四分之三信贷中心,855463.22,120,购房首付,等额本金
IMG_02087,loan_1791/face_signing.jpg,LN2024001791,SG_389,1,F,何梓轩,男,汉族,1989-01-13,新疆维吾尔自治区乌鲁木齐市天山区 绿地新江湾 4栋4单元901室,650102198901135873,天山区公安局天山区分局,2007.01.09-2017.01.06,提瓦特小额贷款,56984.0,3,婚庆,先息后本
IMG_02088,loan_1792/face_signing.jpg,LN2024001792,SG_390,1,F,黄磊,男,汉族,2002-06-18,福建省福州市鼓楼区 御景半岛 19栋2单元1007室,350102200206184912,鼓楼区公安局鼓楼区分局,2020.06.13-2030.06.11,赛博城消费金融有限公司,965494.18,24,企业流动资金,等额本金
IMG_02089,loan_1793/face_signing.jpg,LN2024001793,SG_391,1,F,刘建,女,汉族,1994-09-29,湖南省长沙市岳麓区 紫金华府 11栋5单元1992室,430104199409297164,岳麓区公安局岳麓区分局,2012.09.24-2022.09.22,阿卡姆消费金融,899492.51,24,购房首付,按月付息，到期还本
IMG_02090,loan_1794/face_signing.jpg,LN2024001794,SG_392,1,F,杨建,男,汉族,1994-08-29,浙江省宁波市海曙区 枫林晚居 7栋3单元1146室,330203199408293810,海曙区公安局海曙区分局,2012.08.24-2022.08.22,潘多拉普惠金融,362362.72,24,扩大生产,等额本金
IMG_02091,loan_1795/face_signing.jpg,LN2024001795,SG_393,1,F,吴军,男,汉族,1998-03-11,江苏省南京市玄武区 紫金华府 17栋6单元309室,320102199803114372,玄武区公安局玄武区分局,2016.03.06-2026.03.04,哥谭市小额贷款中心,629981.28,60,企业流动资金,等额本金
IMG_02092,loan_1796/face_signing.jpg,LN2024001796,SG_394,1,F,赵涛,男,汉族,1983-02-13,江西省南昌市东湖区 普罗旺斯 2栋5单元2237室,36010219830213479X,东湖区公安局东湖区分局,2001.02.08-2011.02.06,木叶村消费金融,74042.1,12,购买燃油车,按月付息，到期还本
IMG_02093,loan_1797/face_signing.jpg,LN2024001797,SG_395,1,F,李敏,女,汉族,2001-08-20,湖南省长沙市芙蓉区 威尼斯水城 4栋1单元869室,430102200108208108,芙蓉区公安局芙蓉区分局,2019.08.16-2029.08.13,夏尔农业信贷,74990.84,6,购买燃油车,先息后本
IMG_02094,loan_1798/face_signing.jpg,LN2024001798,SG_396,1,F,王燕,女,汉族,2000-01-24,四川省成都市锦江区 中央公园 19栋5单元461室,510104200001243846,锦江区公安局锦江区分局,2018.01.19-2028.01.17,木叶村消费金融,188248.75,12,房屋装修,等额本金
IMG_02095,loan_1799/face_signing.jpg,LN2024001799,SG_397,1,F,吴建,男,汉族,1961-10-27,湖南省长沙市岳麓区 枫林晚居 12栋6单元1186室,430104196110271716,岳麓区公安局岳麓区分局,1979.10.23-1989.10.20,昆仑数字科技有限公司,685195.06,60,购房首付,等额本金
IMG_02096,loan_1800/face_signing.jpg,LN2024001800,SG_398,1,F,林建,女,汉族,1966-12-30,北京市北京市海淀区 普罗旺斯 18栋5单元960室,110108196612305008,海淀区公安局海淀区分局,1984.12.25-1994.12.23,九又四分之三信贷中心,16731.93,12,旅游,按月付息，到期还本
IMG_02097,loan_1801/face_signing.jpg,LN2024001801,SG_399,1,F,郭佳,女,汉族,1971-10-09,广东省广州市荔湾区 香榭丽舍 19栋5单元1523室,440103197110096807,荔湾区公安局荔湾区分局,1989.10.04-1999.10.02,昆仑数字科技有限公司,155438.36,6,购买新能源汽车,先息后本
IMG_02098,loan_1802/face_signing.jpg,LN2024001802,SG_400,1,F,杨娟,女,汉族,1971-12-06,江西省南昌市东湖区 香榭丽舍 7栋5单元1540室,360102197112061425,东湖区公安局东湖区分局,1989.12.01-1999.11.29,艾泽拉斯数字科技,82493.99,12,房屋装修,按月付息，到期还本
